movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,genre
"[0, 16]",912,U.S. Marshalls (1998),https://images-na.ssl-images-amazon.com/images/M/MV5BZTNiYTUwMDgtY2M4My00ZDAwLWIyYWYtYjM0ODBkNGRmMzRkL2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@..jpg,http://www.imdb.com/title/tt0120873/?ref_=fn_al_tt_1,"U.S. Marshal Samuel Gerard and his team of Marshals are assigned to track down Sheridan, who has been accused of a double-murder.",6.6,100K,['Stuart Baird'],"['Roy Huggins', 'John Pogue']","['Tommy Lee Jones', 'Wesley Snipes', 'Robert Downey Jr.', 'Joe Pantoliano', 'Daniel Roebuck', 'Tom Wood', 'LaTanya Richardson Jackson', 'Irène Jacob', 'Kate Nelligan', 'Patrick Malahide', 'Rick Snyder', 'Michael Paul Chan', 'Johnny Lee Davenport', 'Donald Li', 'Marc Vann', 'Michael Guido', 'Robert Mohler', 'Richard Lexsee']",PG-13,1998.0,2h 11min,[]
[7],1205,"Secret Agent, The (1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BNzk5MjI5MDE4OF5BMl5BanBnXkFtZTcwODMwMjg1Nw@@..jpg,http://www.imdb.com/title/tt0865124/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,,,,,,,[]
[4],1230,Ready to Wear (Pret-A-Porter) (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BZWMwN2RiZDQtN2RkNS00YzJkLWI2ODMtODk1MzQxODE4NzU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0110907/?ref_=fn_al_tt_1,A chronicle of the interconnected lives of a group of people in the lead up to Paris Fashion Week.,5.2,15K,['Robert Altman'],"['Robert Altman', 'Barbara Shulgasser']","['Sophia Loren', 'Julia Roberts', 'Marcello Mastroianni', 'Jean-Pierre Cassel', 'Kim Basinger', 'Chiara Mastroianni', 'Stephen Rea', 'Anouk Aimée', 'Rupert Everett', 'Rossy de Palma', 'Tara Leon', 'Georgianna Robertson', 'Lili Taylor', 'Ute Lemper', 'Forest Whitaker', 'Tom Novembre', 'Richard E. Grant', 'Anne Canovas']",R,1994.0,2h 13min,[]
"[5, 7, 16]",1069,Amateur (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNzE5OTkxMV5BMl5BanBnXkFtZTcwMzIxMjAwMQ@@..jpg,http://www.imdb.com/title/tt0109093/?ref_=fn_al_tt_1,"An amnesiac wakes up on an NYC alley. He meets Isabelle, an ex nun now erotic writer, at a diner and follows her home. She helps him find his identity. Then there's Sofia, the porn star.",6.9,6K,['Hal Hartley'],['Hal Hartley'],"['Isabelle Huppert', 'Martin Donovan', 'Elina Löwensohn', 'Damian Young', 'Chuck Montgomery', 'Dave Simonds', 'Pamela Stewart', 'Erica Gimpel', 'Jan Leslie Harding', 'Terry Alexander', 'Holt McCallany', 'Hugh Palmer', 'Michael Imperioli', 'Angel Caban', 'Emmanuel Xuereb', 'Lennie Loftin', 'David Greenspan', 'Adria Tennor']",R,1994.0,1h 45min,[]
[6],814,"Great Day in Harlem, A (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MzU5NTE2Ml5BMl5BanBnXkFtZTcwOTUzNDEzMQ@@..jpg,http://www.imdb.com/title/tt0109934/?ref_=fn_al_tt_1,"The documentary compiles interviews of all the top jazz musicians in NYC in the year 1958, for a piece in Esquire magazine.",7.4,450,['Jean Bach'],"['Jean Bach', 'Susan Peehl', 'Matthew Seig']","['Dizzy Gillespie', 'Milt Hinton', 'Marian McPartland', 'Art Blakey', 'Quincy Jones', 'Sonny Rollins', 'Buck Clayton', 'Hank Jones', 'Art Farmer', 'Johnny Griffin', 'Chubby Jackson', 'Scoville Browne', 'Felix Maxwell', 'Paula Morris', 'Taft Jordan Jr.', 'Everard Powell', 'Bud Freeman', 'Max Kaminsky']",Not Rated,1994.0,1h,[]
"[5, 16]",1598,City of Industry (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BZTlkYWUxMGItNjdjZi00MjBkLTg2ZWMtMGJmOWNkMDllM2I2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@..jpg,http://www.imdb.com/title/tt0118859/?ref_=fn_al_tt_1,"A retired thief swears revenge on the lunatic who murdered his brother and partner, while going on the run with the loot they stole.",6.1,5.9K,['John Irvin'],['Ken Solarz'],"['Harvey Keitel', 'Stephen Dorff', 'Timothy Hutton', 'Famke Janssen', 'Wade Dominguez', 'Michael Jai White', 'Lucy Liu', 'Reno Wilson', 'Dana Barron', 'Tamara Clatterbuck', 'Brian Brophy', 'François Chau', 'Flex Alexander', 'Brian Shen', 'Ai Wan', 'Cyrus Farmer', 'Eli Ruiz', 'Vien Hong']",R,1997.0,1h 37min,[]
[7],1682,Scream of Stone (Schrei aus Stein) (1991),https://images-na.ssl-images-amazon.com/images/M/MV5BMjkwNDEyODY4OF5BMl5BanBnXkFtZTcwODQyNjUyMQ@@..jpg,http://www.imdb.com/title/tt0102855/?ref_=fn_al_tt_1,"Two famous competitive climbers make a bet on who can climb Cerro Torre, one of the most dangerous mountains in Argentina and the world, first. As the day of the climb approaches, their increasing competitiveness becomes destructive.",6.2,1.3K,['Werner Herzog'],"['Hans-Ulrich Klenner', 'Walter Saxer', 'Robert Geoffrion']","['Vittorio Mezzogiorno', 'Stefan Glowacz', 'Mathilda May', 'Al Waxman', 'Gunilla Karlzen', 'Chavela Vargas', 'Georg Marischka', 'Volker Prechtel', 'Hans Kammerlander', 'Lautaro Murúa', 'Brad Dourif', 'Donald Sutherland', 'Amelie Fried', 'Werner Herzog', 'Wolfgang Müller', 'Nicolas de la Cruz', 'Sebastien de la Cruz', 'Federico Marchesi']",,1991.0,1h 45min,[]
"[4, 7, 14]",692,"American President, The (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI5NDU2NDYzOF5BMl5BanBnXkFtZTYwNDk5MDI5..jpg,http://www.imdb.com/title/tt0112346/?ref_=fn_al_tt_1,"A widowed U.S. President running for reelection and an environmental lobbyist fall in love. It's all above-board, but ""politics is perception,"" and sparks fly anyway.",6.8,55K,['Rob Reiner'],['Aaron Sorkin'],"['Michael Douglas', 'Annette Bening', 'Martin Sheen', 'Michael J. Fox', 'Anna Deavere Smith', 'Samantha Mathis', 'Shawna Waldron', 'David Paymer', 'Anne Haney', 'Richard Dreyfuss', 'Nina Siemaszko', 'Wendie Malick', 'Beau Billingslea', 'Gail Strickland', 'Joshua Malina', 'Clement von Franckenstein', 'Efrat Lavie', 'John Mahoney']",PG-13,1995.0,1h 54min,[]
[4],13,Mighty Aphrodite (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMGM1NzM2ZjktNDM5ZS00YmExLTk5ZmYtNDdkNjdkNTdhZWZkXkEyXkFqcGdeQXVyNjE5MjUyOTM@..jpg,http://www.imdb.com/title/tt0113819/?ref_=fn_al_tt_1,"When he discovers his adopted son is a genius, a New York sportswriter seeks out the boy's birth mother: a ditzy porn star and prostitute.",7.0,39K,['Woody Allen'],['Woody Allen'],"['Woody Allen', 'Mira Sorvino', 'Pamela Blair', 'Rene Ceballos', 'Elie Chaib', 'George De La Pena', 'Joanne DiMauro', 'Denise Faye', 'Marian Filali', 'Angelo Fraboni', 'Scott Fowler', 'Seth Gertsacov', 'Patti Karr', 'Fred Mann III', 'John Mineo', 'Christopher Nelson', 'Valda Setterfield', 'Sven Toorvald']",R,1995.0,1h 35min,[]
[4],1067,Bottle Rocket (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BNDA3NGEwZGYtN2I0Yy00M2E3LWEzNmItNzUwOWUyYmUzYWZmXkEyXkFqcGdeQXVyNTgzMzU5MDI@..jpg,http://www.imdb.com/title/tt0115734/?ref_=fn_al_tt_1,Three friends plan to pull off a simple robbery and go on the run.,7.0,73K,['Wes Anderson'],"['Owen Wilson', 'Wes Anderson']","['Luke Wilson', 'Owen Wilson', 'Ned Dowd', 'Shea Fowler', 'Haley Miller', 'Robert Musgrave', 'Andrew Wilson', 'Brian Tenenbaum', 'Jenni Tooley', 'Temple Nash', 'Dipak Pallana', 'Darryl Cox', 'Stephen Dignan', 'Lumi Cavazos', 'Julie Mayfield', 'Don Phillips Jr.', 'Anna Cifuentes', 'Donny Caicedo']",R,1996.0,1h 31min,[]
"[2, 3, 12]",418,Cinderella (1950),https://images-na.ssl-images-amazon.com/images/M/MV5BOGU0NGQ1MzEtODIwZS00YTdiLWJhMzQtN2RkN2YzNGVjNDZkXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0042332/?ref_=fn_al_tt_1,"When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq, and from her Fairy Godmother.",7.3,152K,"['Clyde Geronimi', 'Wilfred Jackson', 'Hamilton Luske']","['Charles Perrault', 'Bill Peet', 'Erdman Penner']","['Ilene Woods', 'James MacDonald', 'Eleanor Audley', 'Verna Felton', 'Claire Du Brey', 'Rhoda Williams', 'Helene Stanley', 'Luis Van Rooten', 'Don Barclay', 'Lucille Bliss', 'Jeffrey Stone', 'Mike Douglas', 'William Phipps', 'Marion Darlington', 'Earl Keen', 'John Woodbury', 'Lucille Williams', 'June Foray']",G,1950.0,1h 14min,[]
[4],105,Sgt. Bilko (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BN2M5NmJlNzEtYjkyNi00NTY0LWIzMGQtMGZmZjRjY2I3NzgyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0117608/?ref_=fn_al_tt_1,"Sgt. Bilko is a well-liked conman in charge of the army base's motor pool, developing a hover tank and unofficially of gambling etc. One man hates Bilko and he's coming to inspect the base for possible closure.",5.8,22K,['Jonathan Lynn'],"['Nat Hiken', 'Andy Breckman']","['Steve Martin', 'Dan Aykroyd', 'Phil Hartman', 'Glenne Headly', 'Daryl Mitchell', 'Max Casella', 'Eric Edwards', 'Dan Ferro', 'John Marshall Jones', 'Brian Leckner', 'John Ortiz', 'Pamela Adlon', 'Mitchell Whitfield', 'Austin Pendleton', 'Chris Rock', 'Cathy Silvers', 'Steve Park', 'Debra Jo Rupp']",PG,1996.0,1h 33min,[]
"[4, 14]",948,Booty Call (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTk2NTgwODY2M15BMl5BanBnXkFtZTYwNDk4OTE5..jpg,http://www.imdb.com/title/tt0118750/?ref_=fn_al_tt_1,Two friends who have gone too long without sex set out to get some.,5.4,8.7K,['Jeff Pollack'],"['Takashi Bufford', 'J. Stanford Parker']","['Jamie Foxx', 'Tommy Davidson', 'Vivica A. Fox', 'Tamala Jones', 'Amy Monique Waddell', 'Wiley Moore', 'Kam Ray Chan', 'Ric Young', 'Ammie Sin', 'Scott LaRose', 'Bernie Mac', 'Olivia Yap', 'Bill MacDonald', 'John Moraitis', 'Karen Robinson', 'Donna Preising', 'Johnie Chase', 'Amanda Tapping']",R,1997.0,1h 19min,[]
"[10, 14]",217,Bram Stoker's Dracula (1992),https://images-na.ssl-images-amazon.com/images/M/MV5BMTYyOTM5NzU3Nl5BMl5BanBnXkFtZTgwOTQxNjAxNzE@..jpg,http://www.imdb.com/title/tt0103874/?ref_=fn_al_tt_1,The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.,7.4,204K,['Francis Ford Coppola'],"['Bram Stoker', 'James V. Hart']","['Gary Oldman', 'Winona Ryder', 'Anthony Hopkins', 'Keanu Reeves', 'Richard E. Grant', 'Cary Elwes', 'Billy Campbell', 'Sadie Frost', 'Tom Waits', 'Monica Bellucci', 'Michaela Bercu', 'Florina Kendrick', 'Jay Robinson', 'I.M. Hobson', 'Laurie Franks', 'Maud Winchester', 'Octavian Cadia', 'Robert Getz']",R,1992.0,2h 8min,[]
"[4, 7, 14]",1100,What Happened Was... (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMTY0NTY5OF5BMl5BanBnXkFtZTcwOTIzODEzMQ@@..jpg,http://www.imdb.com/title/tt0111689/?ref_=fn_al_tt_1,"Jackie and Michael are coworkers at a large law firm, who decide to meet at Jackie's for dinner one night. As this 'first date' plays out, the audience is guided through a mental minefield of disappointment.",7.2,1.4K,['Tom Noonan'],['Tom Noonan'],"['Tom Noonan', 'Karen Sillas']",R,1994,1h 31min,[]
[7],1214,In the Realm of the Senses (Ai no corrida) (1976),https://images-na.ssl-images-amazon.com/images/M/MV5BYWZmOWU0ZTktYTRjOC00ZmMwLTk5ZTQtNDM0Y2VhOWM4M2NjXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,http://www.imdb.com/title/tt0074102/?ref_=fn_al_tt_1,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",6.6,20K,['Nagisa Ôshima'],"['Kôji Wakamatsu', 'Nagisa Ôshima']","['Tatsuya Fuji', 'Eiko Matsuda', 'Aoi Nakajima', 'Yasuko Matsui', 'Meika Seri', 'Kanae Kobayashi', 'Taiji Tonoyama', 'Kyôji Kokonoe', 'Naomi Shiraishi', 'Shinkichi Noda', 'Komikichi Hori', 'Kikuhei Matsunoya', 'Akiko Koyama', 'Yuriko Azuma', 'Rei Minami', 'Machiko Aoki', 'Mariko Abe', 'Kyôko Okada']",X,1976,1h 49min,[]
"[7, 18]",199,"Bridge on the River Kwai, The (1957)",https://images-na.ssl-images-amazon.com/images/M/MV5BMzBjNDMxMDEtZjE3OC00YjAyLWJjZjgtOTYzY2E1MzZjNGMzXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,http://www.imdb.com/title/tt0050212/?ref_=fn_al_tt_1,"British POWs are forced to build a railway bridge across the river Kwai for their Japanese captors in occupied Burma, not knowing that the allied forces are planning a daring commando raid through the jungle to destroy it.",8.1,212K,['David Lean'],"['Pierre Boulle', 'Carl Foreman', 'Michael Wilson']","['William Holden', 'Alec Guinness', 'Jack Hawkins', 'Sessue Hayakawa', 'James Donald', 'Geoffrey Horne', 'André Morell', 'Peter Williams', 'John Boxer', 'Percy Herbert', 'Harold Goodwin', 'Ann Sears', 'Heihachirô Ôkawa', 'Keiichirô Katsumoto', 'M.R.B. Chakrabandhu', 'Vilaiwan Seeboonreaung', 'Ngamta Suphaphongs', 'Javanart Punynchoti']",PG,1957,2h 41min,[]
"[10, 16]",834,Halloween: The Curse of Michael Myers (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMzQ3MjgzMWMtMjJhMy00MmVjLTllMzMtMWVjMmMxNTIzNWQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0113253/?ref_=fn_al_tt_1,"Six years after Michael Myers last terrorized Haddonfield, he returns there in pursuit of his niece, Jamie Lloyd, who has escaped with her newborn child, for which Michael and a mysterious cult have sinister plans.",4.8,34K,['Joe Chappelle'],"['Debra Hill', 'John Carpenter', 'Daniel Farrands']","['Donald Pleasence', 'Paul Rudd', 'Marianne Hagan', 'Mitchell Ryan', 'Kim Darby', 'Bradford English', 'Keith Bogart', ""Mariah O'Brien"", 'Leo Geter', 'J.C. Brandy', 'Devin Gardner', 'Susan Swift', 'George P. Wilbur', 'Janice Knickrehm', 'Alan Echeverria', 'Hildur Ruriks', 'Sheri Hicks', 'Tom Proctor']",R,1995,1h 27min,[]
[7],1193,Before the Rain (Pred dozhdot) (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MzAwMzc1N15BMl5BanBnXkFtZTcwMjA4NjA3MQ@@..jpg,http://www.imdb.com/title/tt0110882/?ref_=fn_al_tt_1,Three interconnected stories of love under the threat of civil war in Macedonia and London.,8.0,14K,['Milcho Manchevski'],['Milcho Manchevski'],"['Katrin Cartlidge', 'Rade Serbedzija', 'Grégoire Colin', 'Josif Josifovski', 'Boris Delcevski', 'Dejan Velkov', 'Kiril Ristoski', 'Mladen Krstevski', 'Dzemail Maksut', 'Labina Mitevska', 'Mile Jovanovski', 'Milica Stojanova', 'Petar Mircevski', 'Ljupco Bresliski', 'Igor Madzirov', 'Kiril Psaltirov', 'Metodi Psaltirov', 'Ilko Stefanovski']",Not Rated,1994,1h 53min,[]
"[5, 9, 16]",823,Mulholland Falls (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BOTcwMDE3MTQ5OV5BMl5BanBnXkFtZTcwMzA0MDQ1NA@@..jpg,http://www.imdb.com/title/tt0117107/?ref_=fn_al_tt_1,"In 1950's Los Angeles, a special crime squad of the LAPD investigates the murder of a young woman.",6.3,17K,['Lee Tamahori'],"['Peter Dexter', 'Floyd Mutrux']","['Nick Nolte', 'Melanie Griffith', 'Jennifer Connelly', 'Chazz Palminteri', 'Michael Madsen', 'Chris Penn', 'Treat Williams', 'Daniel Baldwin', 'Andrew McCarthy', 'John Malkovich', 'Kyle Chandler', 'Ed Lauter', 'Larry Garrison', 'Chelsea Harrington', 'Johnna Johnson', 'Rick Johnson', 'Britt Burr', 'Melinda Clarke']",R,1996,1h 47min,[]
"[0, 15, 16]",976,Solo (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BNzI1NDIyMDc1Ml5BMl5BanBnXkFtZTcwNjU2ODMyMQ@@..jpg,http://www.imdb.com/title/tt0117688/?ref_=fn_al_tt_1,"Mario Van Peebles stars as an android killing weapon designed by the military and utilized to enter into a Latin American war to destroy the rebels - natives fighting simply to maintain their freedom. Contrary to his programming, he develops an affinity for the villagers and decides to help them fight back. This lets his creators bring him back and ultimately leads to one of them being given more powerful circuitry to defeat him.",4.1,4.3K,['Norberto Barba'],"['Robert Mason', 'David L. Corley']","['Mario Van Peebles', 'William Sadler', 'Barry Corbin', 'Jaime Gomez', 'Demián Bichir', 'Seidy Lopez', 'Abraham Verduzco', 'Joaquín Garrido', 'William Wallace', 'Adrien Brody', 'Brent Schaeffer', 'Lucas Dudley', 'Christopher Michael', 'Rafael Velasco', 'Abel Woolrich', 'Farnesio de Bernal', 'Socorro Avelar', 'Álvaro Carcaño']",PG-13,1996,1h 34min,[]
[7],1053,Now and Then (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BMTM2MDQ1YjUtMGM0NC00NmFlLTljMDktZjJiNWRhMWYxOWYyXkEyXkFqcGdeQXVyNjgzMjI4ODE@..jpg,http://www.imdb.com/title/tt0114011/?ref_=fn_al_tt_1,Four 12-year-old girls grow up together during an eventful small-town summer in 1970.,6.8,28K,['Lesli Linka Glatter'],['I. Marlene King'],"['Christina Ricci', 'Demi Moore', ""Rosie O'Donnell"", 'Thora Birch', 'Melanie Griffith', 'Gaby Hoffmann', 'Ashleigh Aston Moore', 'Rita Wilson', 'Devon Sawa', 'Walter Sparrow', 'Cloris Leachman', 'Lolita Davidovich', 'Janeane Garofalo', 'Hank Azaria', 'Bonnie Hunt', 'Rumer Willis', 'Bradley Coryell', 'Justin Humphrey']",PG-13,1995,1h 40min,[]
"[0, 1, 4, 15]",257,Men in Black (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BOTlhYTVkMDktYzIyNC00NzlkLTlmN2ItOGEyMWQ4OTA2NDdmXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,http://www.imdb.com/title/tt0119654/?ref_=fn_al_tt_1,A police officer joins a secret organization that polices and monitors extraterrestrial interactions on Earth.,7.3,537K,['Barry Sonnenfeld'],"['Lowell Cunningham', 'Ed Solomon']","['Tommy Lee Jones', 'Will Smith', 'Linda Fiorentino', ""Vincent D'Onofrio"", 'Rip Torn', 'Tony Shalhoub', 'Siobhan Fallon Hogan', 'Mike Nussbaum', 'Jon Gries', 'Sergio Calderón', 'Carel Struycken', 'Fredric Lehne', 'Richard Hamilton', 'Kent Faulcon', 'John Alexander', 'Keith Campbell', 'Ken Thorley', 'Patrick Breen']",PG-13,1997,1h 38min,[]
[4],845,That Thing You Do! (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BOWVmN2ZhZjgtZGEzMy00NDkxLWI5YWQtYTE2ZTk0YzIyMzc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0117887/?ref_=fn_al_tt_1,"A local Pennsylvania band scores a one-hit wonder in 1964 and rides the star-making machinery as long as they can, with lots of help from their manager.",6.9,66K,['Tom Hanks'],['Tom Hanks'],"['Tom Hanks', 'Liv Tyler', 'Charlize Theron', 'Tom Everett Scott', 'Johnathon Schaech', 'Steve Zahn', 'Ethan Embry', 'Obba Babatundé', 'Giovanni Ribisi', 'Chris Ellis', 'Alex Rocco', 'Bill Cobbs', 'Peter Scolari', 'Rita Wilson', 'Chris Isaak', 'Kevin Pollak', 'Robert Torti', 'Chaille Percival']",PG,1996,1h 48min,[]
[10],448,"Omen, The (1976)",https://images-na.ssl-images-amazon.com/images/M/MV5BOTdmOTJkNTktZWE0Yy00YmIyLWFmOTYtZjgxM2VlMTQ4YzlmXkEyXkFqcGdeQXVyNTA4NzY1MzY@..jpg,http://www.imdb.com/title/tt0075005/?ref_=fn_al_tt_1,Mysterious deaths surround an American ambassador. Could the child that he is raising actually be the Antichrist? The Devil's own son?,7.5,113K,['Richard Donner'],['David Seltzer'],"['Gregory Peck', 'Lee Remick', 'Harvey Stephens', 'David Warner', 'Billie Whitelaw', 'Patrick Troughton', 'Martin Benson', 'Robert Rietty', 'Tommy Duggan', 'John Stride', 'Anthony Nicholls', 'Holly Palance', 'Roy Boyd', 'Freda Dowie', 'Sheila Raynor', 'Robert MacLeod', 'Bruce Boa', 'Don Fellows']",R,1976,1h 51min,[]
"[0, 7, 14]",1483,"Man in the Iron Mask, The (1998)",https://images-na.ssl-images-amazon.com/images/M/MV5BZjM2YzcxMmQtOTc2Mi00YjdhLWFlZjUtNmFmMDQzYzU2YTk5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,http://www.imdb.com/title/tt0120744/?ref_=fn_al_tt_1,The cruel King Louis XIV of France has a secret twin brother whom he keeps imprisoned. Can the twin be substituted for the real king?,6.5,162K,['Randall Wallace'],"['Alexandre Dumas', 'Randall Wallace']","['Leonardo DiCaprio', 'Jeremy Irons', 'John Malkovich', 'Gérard Depardieu', 'Gabriel Byrne', 'Anne Parillaud', 'Judith Godrèche', 'Edward Atterton', 'Peter Sarsgaard', 'Hugh Laurie', 'David Lowe', 'Brigitte Boucher', 'Matthew Jocelyn', 'Karine Belly', 'Emmanuel Guttierez', 'Christian Erickson', 'François Montagut', 'Andrew Wallace']",PG-13,1998,2h 12min,[]
[4],1500,Santa with Muscles (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTBkNmZhZGUtMzkyNi00ZThhLTg1YmQtMzUyNjA3MzA3MTAxXkEyXkFqcGdeQXVyNjA3OTI5MjA@..jpg,http://www.imdb.com/title/tt0117550/?ref_=fn_al_tt_1,An evil millionaire believes he is Santa Claus after an accident renders him amnesiac.,2.6,8.9K,['John Murlowski'],"['Jonathan Bond', 'Fred Mata', 'Dorrie Krum Raymond']","['Hulk Hogan', 'Don Stark', 'Robin Curtis', 'Garrett Morris', 'Aria Noelle Curzon', 'Adam Wylie', 'Mila Kunis', 'Jennifer Paz', 'Clint Howard', 'William Newman', 'Robert Apisa', 'Pierre Dulat', 'Steve Valentine', 'Ed Begley Jr.', 'Kai Ephron', 'Diane Robin', 'Kevin West', 'Eddy Donno']",PG,1996,1h 37min,[]
"[4, 6]",1649,"Big One, The (1997)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNDgzNTMyNF5BMl5BanBnXkFtZTcwODM3NTYyMQ@@..jpg,http://www.imdb.com/title/tt0124295/?ref_=fn_al_tt_1,"On his book tour, Michael Moore exposes more wrongdoing by greedy big businesses and callous politicians around America.",7.0,7.9K,['Michael Moore'],['Michael Moore'],"['Michael Moore', 'Elaine Bly', 'Dan Burns', 'Chip Carter', 'Bill Clinton', 'Jim Czarnecki', 'Brian Danitz', 'Robert Dornan', 'Joel Feick', 'Steve Forbes', 'Doug France', 'Mary Gielow', 'Bev Jacowski', 'Richard Jewell', 'Kevin Keane', 'Garrison Keillor', 'Andy Crash Kelly', 'Phil Knight']",PG-13,1997,1h 31min,[]
[7],617,"Blue Angel, The (Blaue Engel, Der) (1930)",https://images-na.ssl-images-amazon.com/images/M/MV5BNDkyMjgzMDU2Ml5BMl5BanBnXkFtZTgwMzg0MTE1MjE@..jpg,http://www.imdb.com/title/tt0020697/?ref_=fn_al_tt_1,An elderly professor's ordered life spins dangerously out of control when he falls for a nightclub singer.,7.7,15K,['Josef von Sternberg'],"['Heinrich Mann', 'Carl Zuckmayer', 'Karl Vollmöller']","['Emil Jannings', 'Marlene Dietrich', 'Kurt Gerron', 'Rosa Valetti', 'Hans Albers', 'Reinhold Bernt', 'Károly Huszár', 'Die Weintraub Syncopators', 'Eduard von Winterstein', 'Hans Roth', 'Rolf Müller', 'Roland Varno', 'Carl Balhaus', 'Robert Klein-Lörk', 'Wilhelm Diegelmann', 'Gerhard Bienert', 'Ilse Fürstenberg', 'Friedrich Hollaender']",Not Rated,1930,1h 44min,[]
"[4, 12]",1298,"Band Wagon, The (1953)",https://images-na.ssl-images-amazon.com/images/M/MV5BNGUxZmJkZTgtMmI1Ny00Mzg3LWFlY2QtMjNkM2QwZGVhYTQyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@..jpg,http://www.imdb.com/title/tt0045537/?ref_=fn_al_tt_1,A pretentiously artistic director is hired for a new Broadway musical and changes it beyond recognition.,7.5,11K,['Vincente Minnelli'],"['Betty Comden', 'Adolph Green', 'Norman Corwin']","['Fred Astaire', 'Cyd Charisse', 'Oscar Levant', 'Nanette Fabray', 'Jack Buchanan', 'James Mitchell', 'Robert Gist', 'India Adams', 'Fred Aldrich', 'Richard Alexander', 'Ernest Anderson', 'Barbara Bailey', 'Patsy Bangs', 'Lysa Baugher', 'Mary Bayless', 'Brandon Beach', 'Ralph Beaumont', 'Don Beddoe']",Passed,1953,1h 52min,[]
